,RelativeBal_up,RelativeSample_2017_up,BBEC1_up,HF_2018_up,BBEC1_2017_up,Absolute_up,Absolute_2018_up,HF_2017_up,EC2_2018_up,HF_2016_up,Absolute_2016_up,Absolute_2017_up,EC2_2017_up,EC2_2016_up,BBEC1_2018_up,EC2_up,HF_up,FlavorQCD_up,BBEC1_2016_up,RelativeSample_2018_up,RelativeSample_2016_up,jer1_up,jer2_up,jer3_up,jer4_up,jer5_up,jer6_up,RelativeBal_down,RelativeSample_2017_down,BBEC1_down,HF_2018_down,BBEC1_2017_down,Absolute_down,Absolute_2018_down,HF_2017_down,EC2_2018_down,HF_2016_down,Absolute_2016_down,Absolute_2017_down,EC2_2017_down,EC2_2016_down,BBEC1_2018_down,EC2_down,HF_down,FlavorQCD_down,BBEC1_2016_down,RelativeSample_2018_down,RelativeSample_2016_down,jer1_down,jer2_down,jer3_down,jer4_down,jer5_down,jer6_down
subCat0,0.9999999999999938,0.9999999999999938,0.9999999999999938,0.9999999999999938,0.9999999999999938,0.9985731510436875,1.0002562929348693,0.9999999999999938,0.9999999999999938,0.9999999999999938,0.9999999999999938,0.9995363704221086,0.9999999999999938,0.9999999999999938,0.9999999999999938,0.9999999999999938,0.9999999999999938,1.0008471762091833,0.9999999999999938,0.9999999999999938,0.9999999999999938,0.9999999999999938,0.9999999999999938,0.9999999999999938,0.9999999999999938,0.9999999999999938,0.9999999999999938,0.9999999999999938,0.9999999999999938,0.9999999999999938,0.9999999999999938,0.9999999999999938,1.0004047723393732,0.9994482514986898,0.9999999999999938,0.9999999999999938,0.9999999999999938,0.9999999999999938,1.000150540996892,0.9999999999999938,0.9999999999999938,0.9999999999999938,0.9999999999999938,0.9999999999999938,0.9984800140077131,0.9999999999999938,0.9999999999999938,0.9999999999999938,0.9999999999999938,0.9999999999999938,0.9999999999999938,0.9999999999999938,0.9999999999999938,0.9999999999999938
subCat1,0.9999999999999828,0.9999999999999828,0.9999999999999828,0.9999999999999828,0.9999999999999828,0.9967683233645388,1.0006161364150445,0.9999999999999828,0.9999999999999828,0.9999999999999828,0.9999999999999828,0.9993837731671612,0.9999999999999828,0.9999999999999828,0.9999999999999828,0.9999999999999828,0.9999999999999828,1.0009235771640665,0.9999999999999828,0.9999999999999828,0.9999999999999828,0.9999999999999828,0.9999999999999828,0.9999999999999828,0.9999999999999828,0.9999999999999828,0.9999999999999828,0.9999999999999828,0.9999999999999828,0.9999999999999828,0.9999999999999828,0.9999999999999828,1.0028095262869754,0.9996984177489969,0.9999999999999828,0.9999999999999828,0.9999999999999828,0.9999999999999828,1.0007894449658516,0.9999999999999828,0.9999999999999828,0.9999999999999828,0.9999999999999828,0.9999999999999828,0.999546031486593,0.9999999999999828,0.9999999999999828,0.9999999999999828,0.9999999999999828,0.9999999999999828,0.9999999999999828,0.9999999999999828,0.9999999999999828,0.9999999999999828
subCat2,0.9999999999999888,0.9999999999999888,0.9999999999999888,0.9999999999999888,0.9999999999999888,0.9999345374545109,0.9990889576636718,0.9999999999999888,0.9999999999999888,0.9999999999999888,0.9999999999999888,1.0001386119810847,0.9999999999999888,0.9999999999999888,0.9999999999999888,0.9999999999999888,0.9999999999999888,0.9973306296038302,0.9999999999999888,0.9999999999999888,0.9999999999999888,0.9999999999999888,0.9999999999999888,0.9999999999999888,0.9999999999999888,0.9999999999999888,0.9999999999999888,0.9999999999999888,0.9999999999999888,0.9999999999999888,0.9999999999999888,0.9999999999999888,1.0002564375577003,1.00084338636345,0.9999999999999888,0.9999999999999888,0.9999999999999888,0.9999999999999888,0.9997560172391831,0.9999999999999888,0.9999999999999888,0.9999999999999888,0.9999999999999888,0.9999999999999888,1.0023912957413494,0.9999999999999888,0.9999999999999888,0.9999999999999888,0.9999999999999888,0.9999999999999888,0.9999999999999888,0.9999999999999888,0.9999999999999888,0.9999999999999888
subCat3,1.0000000000000044,1.0000000000000044,1.0000000000000044,1.0000000000000044,1.0000000000000044,1.020773429716483,1.0016652563242074,1.0000000000000044,1.0000000000000044,1.0000000000000044,1.0000000000000044,1.0041672978771046,1.0000000000000044,1.0000000000000044,1.0000000000000044,1.0000000000000044,1.0000000000000044,1.0079798196999954,1.0000000000000044,1.0000000000000044,1.0000000000000044,1.0000000000000044,1.0000000000000044,1.0000000000000044,1.0000000000000044,1.0000000000000044,1.0000000000000044,1.0000000000000044,1.0000000000000044,1.0000000000000044,1.0000000000000044,1.0000000000000044,0.9837731642423929,0.9990728024008874,1.0000000000000044,1.0000000000000044,1.0000000000000044,1.0000000000000044,0.9969112070518208,1.0000000000000044,1.0000000000000044,1.0000000000000044,1.0000000000000044,1.0000000000000044,0.9944245883114436,1.0000000000000044,1.0000000000000044,1.0000000000000044,1.0000000000000044,1.0000000000000044,1.0000000000000044,1.0000000000000044,1.0000000000000044,1.0000000000000044
subCat4,1.0000000000000024,1.0000000000000024,1.0000000000000024,1.0000000000000024,1.0000000000000024,1.0071868840207605,0.9981910634903554,1.0000000000000024,1.0000000000000024,1.0000000000000024,1.0000000000000024,1.0006998487328629,1.0000000000000024,1.0000000000000024,1.0000000000000024,1.0000000000000024,1.0000000000000024,0.9974499346695308,1.0000000000000024,1.0000000000000024,1.0000000000000024,1.0000000000000024,1.0000000000000024,1.0000000000000024,1.0000000000000024,1.0000000000000024,1.0000000000000024,1.0000000000000024,1.0000000000000024,1.0000000000000024,1.0000000000000024,1.0000000000000024,0.9961114911777349,1.0000317963885452,1.0000000000000024,1.0000000000000024,1.0000000000000024,1.0000000000000024,0.9995485831430572,1.0000000000000024,1.0000000000000024,1.0000000000000024,1.0000000000000024,1.0000000000000024,1.0022544713582067,1.0000000000000024,1.0000000000000024,1.0000000000000024,1.0000000000000024,1.0000000000000024,1.0000000000000024,1.0000000000000024,1.0000000000000024,1.0000000000000024
