,wgt_nominal,wgt_pu_wgt_down,wgt_THU_VBF_Mjj1500_down,wgt_THU_VBF_PTH25_up,wgt_THU_VBF_Mjj120_down,wgt_THU_VBF_Mjj1000_down,wgt_THU_VBF_Mjj120_up,wgt_muIso_down,wgt_l1prefiring_down,wgt_THU_VBF_JET01_up,wgt_pu_wgt_up,wgt_THU_VBF_Mjj1500_up,wgt_THU_VBF_PTH25_down,wgt_muTrig_down,wgt_pdf_2rms_up,wgt_qgl_wgt_up,wgt_THU_VBF_Mjj1000_up,wgt_pdf_2rms_down,wgt_THU_VBF_PTH200_down,wgt_muID_down,wgt_THU_VBF_Mjj700_up,wgt_LHERen_down,wgt_muTrig_up,wgt_LHERen_up,wgt_qgl_wgt_down,wgt_THU_VBF_Mjj60_up,wgt_THU_VBF_Mjj700_down,wgt_l1prefiring_up,wgt_THU_VBF_Mjj350_down,wgt_LHEFac_up,wgt_THU_VBF_JET01_down,wgt_muID_up,wgt_THU_VBF_Mjj350_up,wgt_THU_VBF_Yield_down,wgt_THU_VBF_Yield_up,wgt_THU_VBF_Mjj60_down,wgt_LHEFac_down,wgt_muIso_up,wgt_THU_VBF_PTH200_up,RelativeBal_up,HF_up,HF_2016_up,Absolute_2017_up,BBEC1_2017_up,EC2_2016_up,HF_2018_up,RelativeSample_2018_up,EC2_2018_up,EC2_up,BBEC1_up,HF_2017_up,RelativeSample_2016_up,BBEC1_2016_up,Absolute_2018_up,Absolute_2016_up,EC2_2017_up,BBEC1_2018_up,FlavorQCD_up,RelativeSample_2017_up,Absolute_up,jer1_up,jer2_up,jer3_up,jer4_up,jer5_up,jer6_up,RelativeBal_down,HF_down,HF_2016_down,Absolute_2017_down,BBEC1_2017_down,EC2_2016_down,HF_2018_down,RelativeSample_2018_down,EC2_2018_down,EC2_down,BBEC1_down,HF_2017_down,RelativeSample_2016_down,BBEC1_2016_down,Absolute_2018_down,Absolute_2016_down,EC2_2017_down,BBEC1_2018_down,FlavorQCD_down,RelativeSample_2017_down,Absolute_down,jer1_down,jer2_down,jer3_down,jer4_down,jer5_down,jer6_down
subCat0,1.0,1.0013074929660315,1.0000025517123714,0.9939835358542978,1.00077566064848,1.0000664901843663,0.9992243393514924,0.9921486154084039,1.0050324322483344,0.9981892872948946,0.9987810537062602,0.9999974482876242,1.0060164641456917,0.999963556511865,1.013600909198242,1.022985384803202,0.9999335098156362,0.9863990908017735,0.9999641780677029,0.9960849152420934,0.9995304407627114,0.9884097166589345,1.0000372972190887,1.0093244659703733,0.9965981096408566,1.0015616851092466,1.0004695592372814,0.9949129472003748,1.003125998582835,1.008187546761276,1.0018107127051168,1.0039242667870079,0.9968740014171591,0.9962006603495157,1.0037993396504545,0.9984383148907344,0.9948367876701597,1.0078898398456437,1.0000358219322851,1.0004146309952913,0.9960199623171242,0.999803571779663,0.9999512084830884,1.0003776874262902,0.9998244255907782,0.9995329783041803,0.9979164961487195,1.000202732113633,0.9982677207597302,1.0012690733453928,0.9996975604945973,1.0014427388343685,1.0001279430527195,1.002484540341615,1.0007410488330926,1.00003060383588,1.000346593526181,1.0060816158763266,1.001533070505753,0.9960802702610754,1.0027523097450206,1.0011364084516816,0.9999081474026403,1.0008857787718386,0.9987651344386805,1.0006584829273095,0.9975489113774865,1.0025074075722535,1.0001408839402703,0.9994825612625463,0.999515662988913,1.0000721817023543,1.000386489694442,1.001682581423349,1.0000802119130892,1.0014656059928018,0.9986125077489794,1.0002425031740323,0.9975490196281012,0.99950189821735,0.9982769362641034,0.9987961208514664,1.0000274406825849,0.9996420106768436,0.9933654276831124,0.9977504016373265,1.0002931516781048,0.9973417661703203,0.999100460780808,0.9995431675183339,0.9996117789599261,0.999277703003642,0.9995588808054628
subCat1,1.0,1.0008603853256781,0.9999978405711051,0.9956105468780445,1.0017126849129043,1.0000334009709704,0.9982873150870781,0.9920991763363417,1.0036817619795504,0.995624187991014,0.9991909075726944,1.0000021594288842,1.004389453121925,0.9999633276969921,1.0135972286422237,1.0149588210409035,0.9999665990290176,0.9864027713577438,0.9999838030915902,0.9960720443165618,0.9998087944647677,0.9895486163121754,1.000037661798029,1.0084083251191356,0.9996085133038172,0.9997130498921588,1.00019120553522,0.9962242385208384,1.0022164409159378,1.0095672277226344,1.0043758120090216,1.00393717641347,0.9977835590840382,0.9962007353415749,1.003799264658397,1.0002869501078242,0.9931446025016054,1.0079393766811353,1.0000161969083967,1.0023685064887558,0.994422484467448,0.9996928871499774,0.9986719223044768,0.9998668739542765,0.9995928114612269,0.9992339710326449,1.0019219408183275,0.9993470320609986,0.997974264955572,0.9998906284196991,0.9993452943399835,1.0008181245003678,0.999909936981641,0.9997350525927435,0.9996075705498587,0.9992575318793512,0.9999462576454898,0.9962174892440552,1.0023080676044387,0.9904248047343999,1.0004765324675677,1.0000326276659748,0.9998618136797445,1.0003944337405721,0.9982461718802188,1.0005352782482266,0.9941283026118409,1.0034955509935608,1.0002162954815548,1.0009758916224452,1.0000360963869233,1.000286366064606,1.0003812125344036,0.9954755755464169,1.0000261663029177,1.001343765965745,0.9999950709868138,1.000383267955906,0.9982583325413832,1.0000408130508158,0.999415255352749,1.0003645509434818,1.0007233106129063,0.9999386970421098,1.0006434951805443,0.9962192853293829,1.0059461199444804,0.9994729525463092,0.9997185329176176,0.9997901891904762,0.99957138084323,0.9999046843407616,0.9998556305727875
subCat2,1.0,1.0010300030343993,0.9999803813066651,0.9955244022278357,1.0019648479381593,0.9999959811420819,0.9980351520618567,0.9921814682593154,1.003731448481934,0.9964111462308587,0.9989587251534725,1.0000196186933228,1.004475597772192,0.9999653672588066,1.0135668517221001,1.0166393047644955,1.0000040188579165,0.9864331482780505,0.9999934844497133,0.996090891245512,0.9998237591633166,0.9926434026858156,1.0000359161088086,1.0059189254194427,0.998740373831382,0.9978998992316691,1.0001762408366772,0.9961595547710244,1.002282351939622,1.0084780322922764,1.0035888537692428,1.003918280398421,0.9977176480603842,0.9962010320341866,1.0037989679659056,1.0021001007682901,0.9953277976769026,1.0078566180602766,1.0000065155502926,1.0005646715361445,0.9987245480884135,0.999900810697781,0.9995121698988165,0.9999570349538502,0.9999432088963182,0.9998263319384164,1.0009946524007376,0.9997943166454314,0.9997685760611661,0.9998237660985109,0.9999569822532708,0.9997747396003194,0.9999132974292919,0.9992463407997022,0.9996832464980322,0.9996411123531663,0.99981621673836,0.9973079866667494,1.000122532284525,0.9967423026933141,0.9996518529490125,1.0000512535237633,1.000062184999022,1.0000393480334555,0.9997291185796537,1.0001683999191266,0.9977178127796258,1.0003438837361143,1.0000370616343384,1.0000161926105708,1.0000162742604244,0.9999857848835445,1.0000813525241188,0.9978130920405393,1.0001503220386763,1.0000207469118993,1.000200848598728,1.000008940501934,0.9997355458755102,1.0001055428880485,1.0005131356767203,1.0001862495818175,1.000061837815305,1.0001039289244755,1.0020353534491337,0.9991386379377316,1.0014113998720604,1.000190052805625,0.9998412171389821,0.9995961159428713,1.0001262813612837,0.9992629322611384,0.999931486863835
subCat3,1.0,1.0034710610909277,0.9999516286070568,0.9943601322902581,1.0011081600608032,0.9999202413517807,0.9988918399391763,0.9921575211582534,1.0049327787945825,0.9975281549197922,0.996425866103887,1.0000483713929262,1.0056398677097023,0.999965336601141,1.0136380126371922,1.010989058064398,1.0000797586481902,0.9863619873627602,0.9999958966687936,0.9960915055801233,0.9998063386970706,0.9971492149139177,1.0000361256398995,1.0022945266870043,1.0008976723984366,0.9973762125670304,1.0001936613029312,0.9949797295264381,1.002236283751178,1.0061461684118405,1.0024718450801535,1.0039176694792844,0.9977637162488012,0.9962014714038383,1.0037985285961168,1.0026237874329482,0.999073605624332,1.0078805371722368,1.0000041033312,0.996574892643441,1.004282321907593,1.0002763388287552,1.0013767488355616,1.0001049032924112,1.0002759867580484,1.000546287404643,0.9971456514555881,1.000701292949963,1.0018768802731117,1.0002841289820514,1.0002662558818851,0.99951546365239,1.0001657634717784,1.00059182220854,1.000383807437138,1.0012197543857775,1.000212173661499,1.0036974705821768,0.9980577149358124,1.0091270788479252,0.9998152688688919,0.9996605756073618,1.00001678568568,0.9996970745731911,1.0010982371427124,0.99968345638554,1.00503614544186,0.9965493855463473,0.9997490724909718,0.9992526500900042,0.9999747277920453,0.9997194863998758,0.9995144970584204,1.0042957148817242,0.9995505684377574,0.99859557025337,0.9996987497022366,0.9996844606138127,1.0010872728885833,0.9999181095561835,0.9996414683160585,0.9996726514914379,0.9991882028835002,0.9998492443272105,0.9968013344545928,1.003130049896687,0.9932809442995301,1.0005100693976605,1.000291741206598,1.0002392365834865,0.9999589862710367,1.0000728203737603,1.0001326633209071
subCat4,1.0,1.0024720036151122,0.9998899841558752,0.9948443387379569,1.0008941622274101,0.9997278361543321,0.9991058377725982,0.9921694543417545,1.0074091638939486,0.9964978207608058,0.997832650013975,1.000110015844121,1.00515566126205,0.9999666312586497,1.015912449244497,1.0041648585045775,1.0002721638456373,0.9840875507554542,0.9999830900787201,0.9960866359419374,1.0000897232332264,1.0053391455907588,1.0000349095268932,0.9957065016026252,1.0008916563655599,0.9965876561790202,0.9999102767667751,0.992527625165618,1.0003282615583469,0.9991826619196331,1.0035021792391225,1.0039225592598102,0.9996717384416413,0.9962017854727261,1.0037982145271855,1.0034123438209848,1.0068897280093085,1.0078686848887817,1.0000169099212954,1.0005724057209469,1.0056262289346012,1.000324060279286,1.000912227150457,0.9999359899345509,1.0003013067378974,1.0007919252125972,1.0001671539629358,1.0001993766327297,1.001013244828628,0.9996004783779594,1.0006164943122815,0.9997649439340193,1.000048594756267,1.0004368132961963,1.0004471527374763,1.0000639365753186,1.0001196365049192,1.0037590883270129,0.9991872335213171,1.0087493234834684,0.9994256838681445,0.9997624275440422,0.9999909851583577,0.9994574609452284,1.0017457710441073,0.9990464977011494,1.0070738778653363,0.9989696765041424,0.9999523266174686,1.0002224905864738,1.0001859083126146,1.0001036074805485,0.9998653944943311,1.0043537403201581,1.000157172732611,0.9998062362706736,1.0005390126194889,0.9998943962654646,1.0023249417086313,1.000006703459976,1.0005152888575852,1.0001144417237418,1.000201577361142,1.0001612714456847,1.001260900920865,1.0032443875548054,0.9990074395296299,1.0005681753689033,1.0007935636919845,1.0013031363067777,1.000359997784694,1.002543587668135,1.0003840835877698
